[	1.35760e-01	]	-2.75713e-01	8.94109e-01	-1.28075e+00
[	1.33860e-01	]	-1.77543e-01	8.50322e-01	-1.30561e+00
[	1.40690e-01	]	-8.94586e-02	8.06691e-01	-1.32746e+00
[	1.52150e-01	]	-1.69903e-02	7.67971e-01	-1.34600e+00
[	1.64080e-01	]	3.62464e-02	7.38013e-01	-1.36101e+00
[	1.73300e-01	]	6.86058e-02	7.19210e-01	-1.37236e+00
[	1.77980e-01	]	7.98123e-02	7.12597e-01	-1.37995e+00
[	1.77590e-01	]	7.02304e-02	7.18254e-01	-1.38379e+00
[	1.72730e-01	]	4.04719e-02	7.35582e-01	-1.38390e+00
[	1.65090e-01	]	-8.48347e-03	7.63267e-01	-1.38040e+00
[	1.57390e-01	]	-7.47985e-02	7.99056e-01	-1.37344e+00
[	1.53080e-01	]	-1.55289e-01	8.39671e-01	-1.36325e+00
[	1.55610e-01	]	-2.45353e-01	8.81141e-01	-1.35011e+00
[	1.67350e-01	]	-3.39491e-01	9.19585e-01	-1.33437e+00
[	1.88820e-01	]	-4.32250e-01	9.52091e-01	-1.31644e+00
[	2.18520e-01	]	-5.19123e-01	9.77235e-01	-1.29675e+00
[	2.53500e-01	]	-5.97079e-01	9.95042e-01	-1.27574e+00
[	2.90380e-01	]	-6.64619e-01	1.00654e+00	-1.25383e+00
[	3.26100e-01	]	-7.21511e-01	1.01320e+00	-1.23141e+00
[	3.58500e-01	]	-7.68383e-01	1.01648e+00	-1.20882e+00
[	3.86340e-01	]	-8.06347e-01	1.01762e+00	-1.18637e+00
[	4.09200e-01	]	-8.36697e-01	1.01750e+00	-1.16427e+00
[	4.27200e-01	]	-8.60724e-01	1.01674e+00	-1.14273e+00
[	4.40830e-01	]	-8.79608e-01	1.01572e+00	-1.12189e+00
[	4.50690e-01	]	-8.94367e-01	1.01466e+00	-1.10186e+00
[	4.57460e-01	]	-9.05856e-01	1.01367e+00	-1.08272e+00
[	4.61730e-01	]	-9.14768e-01	1.01281e+00	-1.06452e+00
[	4.64060e-01	]	-9.21661e-01	1.01208e+00	-1.04731e+00
[	4.64900e-01	]	-9.26978e-01	1.01148e+00	-1.03110e+00
[	4.64630e-01	]	-9.31066e-01	1.01100e+00	-1.01591e+00
[	4.63570e-01	]	-9.34197e-01	1.01062e+00	-1.00173e+00
[	4.61950e-01	]	-9.36585e-01	1.01032e+00	-9.88580e-01
[	4.59970e-01	]	-9.38396e-01	1.01009e+00	-9.76437e-01
[	4.57780e-01	]	-9.39758e-01	1.00991e+00	-9.65297e-01
[	4.55510e-01	]	-9.40775e-01	1.00978e+00	-9.55147e-01
[	4.53250e-01	]	-9.41523e-01	1.00968e+00	-9.45977e-01
[	4.51070e-01	]	-9.42067e-01	1.00961e+00	-9.37773e-01
[	4.49020e-01	]	-9.42454e-01	1.00956e+00	-9.30526e-01
[	4.47150e-01	]	-9.42724e-01	1.00952e+00	-9.24222e-01
[	4.45500e-01	]	-9.42906e-01	1.00950e+00	-9.18852e-01
[	4.44100e-01	]	-9.43023e-01	1.00948e+00	-9.14407e-01
[	4.42950e-01	]	-9.43096e-01	1.00947e+00	-9.10879e-01
[	4.42090e-01	]	-9.43136e-01	1.00947e+00	-9.08261e-01
[	4.41520e-01	]	-9.43157e-01	1.00947e+00	-9.06548e-01
[	4.41240e-01	]	-9.43165e-01	1.00947e+00	-9.05739e-01
[	4.41280e-01	]	-9.43165e-01	1.00947e+00	-9.05829e-01
[	4.41620e-01	]	-9.43161e-01	1.00947e+00	-9.06821e-01
[	4.42270e-01	]	-9.43154e-01	1.00947e+00	-9.08716e-01
[	4.43240e-01	]	-9.43143e-01	1.00947e+00	-9.11517e-01
[	4.44520e-01	]	-9.43125e-01	1.00947e+00	-9.15231e-01
[	4.46100e-01	]	-9.43095e-01	1.00947e+00	-9.19864e-01
[	4.47980e-01	]	-9.43047e-01	1.00948e+00	-9.25425e-01
[	4.50160e-01	]	-9.42969e-01	1.00949e+00	-9.31926e-01
[	4.52620e-01	]	-9.42852e-01	1.00951e+00	-9.39378e-01
[	4.55350e-01	]	-9.42678e-01	1.00953e+00	-9.47796e-01
[	4.58320e-01	]	-9.42429e-01	1.00956e+00	-9.57196e-01
[	4.61520e-01	]	-9.42082e-01	1.00961e+00	-9.67593e-01
[	4.64910e-01	]	-9.41606e-01	1.00967e+00	-9.79008e-01
[	4.68460e-01	]	-9.40965e-01	1.00976e+00	-9.91459e-01
[	4.72120e-01	]	-9.40112e-01	1.00987e+00	-1.00497e+00
[	4.75810e-01	]	-9.38992e-01	1.01001e+00	-1.01955e+00
[	4.79470e-01	]	-9.37532e-01	1.01020e+00	-1.03524e+00
[	4.82980e-01	]	-9.35644e-01	1.01044e+00	-1.05204e+00
[	4.86230e-01	]	-9.33214e-01	1.01074e+00	-1.06999e+00
[	4.89050e-01	]	-9.30101e-01	1.01112e+00	-1.08910e+00
[	4.91250e-01	]	-9.26126e-01	1.01158e+00	-1.10937e+00
[	4.92570e-01	]	-9.21064e-01	1.01215e+00	-1.13084e+00
[	4.92710e-01	]	-9.14632e-01	1.01282e+00	-1.15349e+00
[	4.91310e-01	]	-9.06476e-01	1.01362e+00	-1.17734e+00
[	4.87950e-01	]	-8.96154e-01	1.01452e+00	-1.20236e+00
[	4.82130e-01	]	-8.83123e-01	1.01549e+00	-1.22852e+00
[	4.73340e-01	]	-8.66721e-01	1.01646e+00	-1.25579e+00
[	4.61060e-01	]	-8.46163e-01	1.01727e+00	-1.28409e+00
[	4.44860e-01	]	-8.20541e-01	1.01767e+00	-1.31332e+00
[	4.24500e-01	]	-7.88854e-01	1.01727e+00	-1.34337e+00
[	4.00100e-01	]	-7.50066e-01	1.01544e+00	-1.37406e+00
[	3.72300e-01	]	-7.03229e-01	1.01137e+00	-1.40518e+00
[	3.42410e-01	]	-6.47657e-01	1.00401e+00	-1.43649e+00
[	3.12450e-01	]	-5.83179e-01	9.92212e-01	-1.46770e+00
[	2.84970e-01	]	-5.10421e-01	9.74959e-01	-1.49847e+00
[	2.62600e-01	]	-4.31043e-01	9.51704e-01	-1.52847e+00
[	2.47440e-01	]	-3.47824e-01	9.22730e-01	-1.55735e+00
[	2.40400e-01	]	-2.64460e-01	8.89364e-01	-1.58477e+00
[	2.40980e-01	]	-1.85038e-01	8.53850e-01	-1.61042e+00
[	2.47450e-01	]	-1.13295e-01	8.18882e-01	-1.63405e+00
[	2.57440e-01	]	-5.19491e-02	7.86955e-01	-1.65544e+00
[	2.68700e-01	]	-2.34215e-03	7.59852e-01	-1.67445e+00
[	2.79450e-01	]	3.54896e-02	7.38448e-01	-1.69096e+00
[	2.88620e-01	]	6.24299e-02	7.22832e-01	-1.70491e+00
[	2.95680e-01	]	7.97923e-02	7.12608e-01	-1.71625e+00
[	3.00450e-01	]	8.88925e-02	7.07201e-01	-1.72499e+00
[	3.02960e-01	]	9.07614e-02	7.06086e-01	-1.73111e+00
[	3.03280e-01	]	8.59952e-02	7.08926e-01	-1.73465e+00
[	3.01530e-01	]	7.47142e-02	7.15611e-01	-1.73563e+00
[	2.97860e-01	]	5.66061e-02	7.26233e-01	-1.73410e+00
[	2.92500e-01	]	3.10439e-02	7.40995e-01	-1.73009e+00
[	2.85890e-01	]	-2.71766e-03	7.60061e-01	-1.72370e+00
[	2.78780e-01	]	-4.52702e-02	7.83371e-01	-1.71500e+00
[	2.72290e-01	]	-9.67363e-02	8.10442e-01	-1.70412e+00
[	2.67910e-01	]	-1.56487e-01	8.40251e-01	-1.69120e+00
[	2.67240e-01	]	-2.22997e-01	8.71259e-01	-1.67645e+00
[	2.71690e-01	]	-2.93932e-01	9.01635e-01	-1.66008e+00
[	2.82070e-01	]	-3.66457e-01	9.29607e-01	-1.64235e+00
[	2.98290e-01	]	-4.37684e-01	9.53819e-01	-1.62357e+00
[	3.19420e-01	]	-5.05101e-01	9.73542e-01	-1.60402e+00
[	3.43870e-01	]	-5.66848e-01	9.88694e-01	-1.58403e+00
[	3.69800e-01	]	-6.21818e-01	9.99691e-01	-1.56390e+00
[	3.95490e-01	]	-6.69593e-01	1.00724e+00	-1.54391e+00
[	4.19580e-01	]	-7.10299e-01	1.01211e+00	-1.52430e+00
[	4.41160e-01	]	-7.44419e-01	1.01506e+00	-1.50531e+00
[	4.59780e-01	]	-7.72646e-01	1.01668e+00	-1.48712e+00
[	4.75320e-01	]	-7.95749e-01	1.01744e+00	-1.46987e+00
[	4.87940e-01	]	-8.14495e-01	1.01767e+00	-1.45370e+00
[	4.97930e-01	]	-8.29595e-01	1.01761e+00	-1.43871e+00
[	5.05640e-01	]	-8.41683e-01	1.01739e+00	-1.42496e+00
[	5.11470e-01	]	-8.51304e-01	1.01711e+00	-1.41252e+00
[	5.15780e-01	]	-8.58914e-01	1.01682e+00	-1.40142e+00
[	5.18890e-01	]	-8.64892e-01	1.01655e+00	-1.39170e+00
[	5.21100e-01	]	-8.69546e-01	1.01631e+00	-1.38337e+00
[	5.22650e-01	]	-8.73121e-01	1.01611e+00	-1.37645e+00
[	5.23730e-01	]	-8.75811e-01	1.01596e+00	-1.37096e+00
[	5.24500e-01	]	-8.77766e-01	1.01584e+00	-1.36689e+00
[	5.25080e-01	]	-8.79098e-01	1.01575e+00	-1.36425e+00
[	5.25550e-01	]	-8.79885e-01	1.01570e+00	-1.36305e+00
[	5.25960e-01	]	-8.80176e-01	1.01568e+00	-1.36329e+00
[	5.26340e-01	]	-8.79994e-01	1.01570e+00	-1.36497e+00
[	5.26690e-01	]	-8.79334e-01	1.01574e+00	-1.36810e+00
[	5.26980e-01	]	-8.78170e-01	1.01581e+00	-1.37268e+00
[	5.27160e-01	]	-8.76446e-01	1.01592e+00	-1.37871e+00
[	5.27130e-01	]	-8.74080e-01	1.01606e+00	-1.38619e+00
[	5.26790e-01	]	-8.70957e-01	1.01623e+00	-1.39513e+00
[	5.25980e-01	]	-8.66931e-01	1.01645e+00	-1.40553e+00
[	5.24520e-01	]	-8.61812e-01	1.01669e+00	-1.41739e+00
[	5.22190e-01	]	-8.55366e-01	1.01696e+00	-1.43069e+00
[	5.18730e-01	]	-8.47306e-01	1.01724e+00	-1.44542e+00
[	5.13870e-01	]	-8.37286e-01	1.01748e+00	-1.46157e+00
[	5.07280e-01	]	-8.24896e-01	1.01765e+00	-1.47910e+00
[	4.98660e-01	]	-8.09661e-01	1.01765e+00	-1.49797e+00
[	4.87730e-01	]	-7.91044e-01	1.01733e+00	-1.51811e+00
[	4.74290e-01	]	-7.68456e-01	1.01649e+00	-1.53944e+00
[	4.58280e-01	]	-7.41291e-01	1.01483e+00	-1.56187e+00
[	4.39860e-01	]	-7.08971e-01	1.01198e+00	-1.58526e+00
[	4.19470e-01	]	-6.71024e-01	1.00743e+00	-1.60946e+00
[	3.97920e-01	]	-6.27183e-01	1.00063e+00	-1.63429e+00
[	3.76330e-01	]	-5.77515e-01	9.91015e-01	-1.65955e+00
[	3.56070e-01	]	-5.22545e-01	9.78112e-01	-1.68500e+00
[	3.38590e-01	]	-4.63358e-01	9.61708e-01	-1.71041e+00
[	3.25100e-01	]	-4.01616e-01	9.41977e-01	-1.73553e+00
[	3.16370e-01	]	-3.39469e-01	9.19577e-01	-1.76014e+00
[	3.12490e-01	]	-2.79322e-01	8.95615e-01	-1.78401e+00
[	3.12970e-01	]	-2.23519e-01	8.71493e-01	-1.80695e+00
[	3.16800e-01	]	-1.74004e-01	8.48646e-01	-1.82881e+00
[	3.22810e-01	]	-1.32079e-01	8.28291e-01	-1.84947e+00
[	3.29910e-01	]	-9.83042e-02	8.11247e-01	-1.86885e+00
[	3.37210e-01	]	-7.25691e-02	7.97887e-01	-1.88691e+00
[	3.44150e-01	]	-5.42573e-02	7.88188e-01	-1.90362e+00
[	3.50400e-01	]	-4.24514e-02	7.81852e-01	-1.91900e+00
[	3.55840e-01	]	-3.61145e-02	7.78425e-01	-1.93309e+00
[	3.60500e-01	]	-3.42217e-02	7.77398e-01	-1.94591e+00
[	3.64430e-01	]	-3.58387e-02	7.78275e-01	-1.95754e+00
[	3.67740e-01	]	-4.01577e-02	7.80614e-01	-1.96803e+00
[	3.70540e-01	]	-4.65046e-02	7.84035e-01	-1.97745e+00
[	3.72930e-01	]	-5.43304e-02	7.88227e-01	-1.98587e+00
[	3.74990e-01	]	-6.31947e-02	7.92941e-01	-1.99337e+00
[	3.76790e-01	]	-7.27477e-02	7.97981e-01	-2.00002e+00
[	3.78390e-01	]	-8.27130e-02	8.03191e-01	-2.00588e+00
[	3.79830e-01	]	-9.28724e-02	8.08454e-01	-2.01103e+00
[	3.81130e-01	]	-1.03053e-01	8.13678e-01	-2.01553e+00
[	3.82340e-01	]	-1.13120e-01	8.18793e-01	-2.01945e+00
[	3.83470e-01	]	-1.22962e-01	8.23746e-01	-2.02285e+00
[	3.84520e-01	]	-1.32495e-01	8.28497e-01	-2.02577e+00
[	3.85520e-01	]	-1.41648e-01	8.33016e-01	-2.02829e+00
[	3.86460e-01	]	-1.50367e-01	8.37281e-01	-2.03044e+00
[	3.87350e-01	]	-1.58608e-01	8.41276e-01	-2.03227e+00
[	3.88200e-01	]	-1.66337e-01	8.44991e-01	-2.03384e+00
[	3.89000e-01	]	-1.73526e-01	8.48419e-01	-2.03517e+00
[	3.89750e-01	]	-1.80158e-01	8.51556e-01	-2.03631e+00
[	3.90460e-01	]	-1.86219e-01	8.54404e-01	-2.03729e+00
[	3.91120e-01	]	-1.91701e-01	8.56963e-01	-2.03814e+00
[	3.91740e-01	]	-1.96604e-01	8.59237e-01	-2.03889e+00
[	3.92310e-01	]	-2.00929e-01	8.61233e-01	-2.03956e+00
[	3.92830e-01	]	-2.04685e-01	8.62958e-01	-2.04018e+00
[	3.93310e-01	]	-2.07883e-01	8.64421e-01	-2.04076e+00
[	3.93740e-01	]	-2.10537e-01	8.65631e-01	-2.04133e+00
[	3.94130e-01	]	-2.12668e-01	8.66599e-01	-2.04190e+00
[	3.94490e-01	]	-2.14297e-01	8.67338e-01	-2.04247e+00
[	3.94800e-01	]	-2.15449e-01	8.67860e-01	-2.04307e+00
[	3.95090e-01	]	-2.16152e-01	8.68177e-01	-2.04369e+00
[	3.95350e-01	]	-2.16435e-01	8.68305e-01	-2.04435e+00
[	3.95580e-01	]	-2.16328e-01	8.68257e-01	-2.04504e+00
[	3.95790e-01	]	-2.15865e-01	8.68048e-01	-2.04578e+00
[	3.95990e-01	]	-2.15078e-01	8.67692e-01	-2.04657e+00
[	3.96180e-01	]	-2.14000e-01	8.67204e-01	-2.04740e+00
[	3.96370e-01	]	-2.12665e-01	8.66598e-01	-2.04828e+00
[	3.96550e-01	]	-2.11104e-01	8.65888e-01	-2.04920e+00
[	3.96730e-01	]	-2.09349e-01	8.65090e-01	-2.05016e+00
[	3.96910e-01	]	-2.07431e-01	8.64214e-01	-2.05117e+00
[	3.97100e-01	]	-2.05378e-01	8.63276e-01	-2.05221e+00
[	3.97300e-01	]	-2.03218e-01	8.62285e-01	-2.05329e+00
[	3.97500e-01	]	-2.00976e-01	8.61255e-01	-2.05439e+00
[	3.97720e-01	]	-1.98675e-01	8.60194e-01	-2.05553e+00
[	3.97950e-01	]	-1.96335e-01	8.59113e-01	-2.05669e+00
[	3.98190e-01	]	-1.93976e-01	8.58020e-01	-2.05786e+00
[	3.98440e-01	]	-1.91615e-01	8.56922e-01	-2.05906e+00
[	3.98700e-01	]	-1.89264e-01	8.55827e-01	-2.06026e+00
[	3.98980e-01	]	-1.86937e-01	8.54740e-01	-2.06148e+00
[	3.99260e-01	]	-1.84643e-01	8.53666e-01	-2.06270e+00
[	3.99550e-01	]	-1.82392e-01	8.52608e-01	-2.06393e+00
[	3.99850e-01	]	-1.80188e-01	8.51571e-01	-2.06515e+00
[	4.00160e-01	]	-1.78038e-01	8.50556e-01	-2.06638e+00
[	4.00470e-01	]	-1.75944e-01	8.49565e-01	-2.06759e+00
[	4.00790e-01	]	-1.73909e-01	8.48601e-01	-2.06881e+00
[	4.01110e-01	]	-1.71934e-01	8.47662e-01	-2.07001e+00
[	4.01440e-01	]	-1.70020e-01	8.46750e-01	-2.07120e+00
[	4.01770e-01	]	-1.68164e-01	8.45865e-01	-2.07238e+00
[	4.02100e-01	]	-1.66367e-01	8.45005e-01	-2.07355e+00
[	4.02430e-01	]	-1.64626e-01	8.44171e-01	-2.07471e+00
[	4.02760e-01	]	-1.62939e-01	8.43362e-01	-2.07585e+00
[	4.03100e-01	]	-1.61304e-01	8.42575e-01	-2.07698e+00
[	4.03430e-01	]	-1.59717e-01	8.41811e-01	-2.07809e+00
[	4.03760e-01	]	-1.58177e-01	8.41068e-01	-2.07918e+00
[	4.04080e-01	]	-1.56680e-01	8.40344e-01	-2.08026e+00
[	4.04410e-01	]	-1.55223e-01	8.39639e-01	-2.08133e+00
[	4.04730e-01	]	-1.53803e-01	8.38951e-01	-2.08237e+00
[	4.05050e-01	]	-1.52419e-01	8.38279e-01	-2.08341e+00
[	4.05370e-01	]	-1.51066e-01	8.37621e-01	-2.08442e+00
[	4.05690e-01	]	-1.49743e-01	8.36977e-01	-2.08542e+00
[	4.06000e-01	]	-1.48447e-01	8.36345e-01	-2.08640e+00
[	4.06310e-01	]	-1.47177e-01	8.35725e-01	-2.08737e+00
[	4.06610e-01	]	-1.45930e-01	8.35115e-01	-2.08833e+00
[	4.06920e-01	]	-1.44704e-01	8.34515e-01	-2.08926e+00
[	4.07220e-01	]	-1.43499e-01	8.33924e-01	-2.09019e+00
[	4.07510e-01	]	-1.42311e-01	8.33342e-01	-2.09110e+00
[	4.07810e-01	]	-1.41141e-01	8.32767e-01	-2.09199e+00
[	4.08100e-01	]	-1.39987e-01	8.32199e-01	-2.09288e+00
[	4.08380e-01	]	-1.38848e-01	8.31638e-01	-2.09375e+00
[	4.08670e-01	]	-1.37724e-01	8.31084e-01	-2.09460e+00
[	4.08950e-01	]	-1.36613e-01	8.30535e-01	-2.09545e+00
[	4.09230e-01	]	-1.35514e-01	8.29992e-01	-2.09628e+00
[	4.09500e-01	]	-1.34428e-01	8.29455e-01	-2.09710e+00
[	4.09780e-01	]	-1.33354e-01	8.28923e-01	-2.09791e+00
[	4.10050e-01	]	-1.32291e-01	8.28396e-01	-2.09871e+00
[	4.10320e-01	]	-1.31240e-01	8.27874e-01	-2.09950e+00
[	4.10580e-01	]	-1.30199e-01	8.27357e-01	-2.10027e+00
[	4.10840e-01	]	-1.29169e-01	8.26845e-01	-2.10104e+00
[	4.11100e-01	]	-1.28149e-01	8.26337e-01	-2.10180e+00
[	4.11360e-01	]	-1.27140e-01	8.25834e-01	-2.10254e+00
[	4.11620e-01	]	-1.26140e-01	8.25335e-01	-2.10328e+00
[	4.11870e-01	]	-1.25150e-01	8.24841e-01	-2.10401e+00
[	4.12120e-01	]	-1.24170e-01	8.24351e-01	-2.10472e+00
[	4.12370e-01	]	-1.23199e-01	8.23865e-01	-2.10543e+00
[	4.12620e-01	]	-1.22237e-01	8.23383e-01	-2.10613e+00
[	4.12860e-01	]	-1.21284e-01	8.22905e-01	-2.10682e+00
[	4.13110e-01	]	-1.20339e-01	8.22431e-01	-2.10751e+00
[	4.13350e-01	]	-1.19403e-01	8.21960e-01	-2.10818e+00
[	4.13580e-01	]	-1.18473e-01	8.21493e-01	-2.10885e+00
[	4.13820e-01	]	-1.17551e-01	8.21029e-01	-2.10951e+00
[	4.14060e-01	]	-1.16634e-01	8.20567e-01	-2.11016e+00
[	4.14290e-01	]	-1.15723e-01	8.20108e-01	-2.11080e+00
[	4.14520e-01	]	-1.14816e-01	8.19650e-01	-2.11144e+00
[	4.14750e-01	]	-1.13913e-01	8.19194e-01	-2.11207e+00
[	4.14980e-01	]	-1.13011e-01	8.18738e-01	-2.11269e+00
[	4.15200e-01	]	-1.12110e-01	8.18282e-01	-2.11330e+00
[	4.15430e-01	]	-1.11208e-01	8.17825e-01	-2.11391e+00
[	4.15650e-01	]	-1.10302e-01	8.17367e-01	-2.11451e+00
[	4.15870e-01	]	-1.09392e-01	8.16905e-01	-2.11510e+00
[	4.16090e-01	]	-1.08475e-01	8.16439e-01	-2.11569e+00
[	4.16300e-01	]	-1.07547e-01	8.15967e-01	-2.11626e+00
[	4.16520e-01	]	-1.06607e-01	8.15489e-01	-2.11683e+00
[	4.16730e-01	]	-1.05650e-01	8.15002e-01	-2.11739e+00
[	4.16950e-01	]	-1.04673e-01	8.14504e-01	-2.11795e+00
[	4.17160e-01	]	-1.03673e-01	8.13994e-01	-2.11849e+00
[	4.17360e-01	]	-1.02644e-01	8.13469e-01	-2.11902e+00
[	4.17570e-01	]	-1.01582e-01	8.12926e-01	-2.11954e+00
[	4.17770e-01	]	-1.00481e-01	8.12363e-01	-2.12005e+00
[	4.17970e-01	]	-9.93368e-02	8.11777e-01	-2.12054e+00
[	4.18170e-01	]	-9.81417e-02	8.11164e-01	-2.12102e+00
[	4.18370e-01	]	-9.68893e-02	8.10521e-01	-2.12149e+00
[	4.18560e-01	]	-9.55722e-02	8.09844e-01	-2.12193e+00
[	4.18750e-01	]	-9.41825e-02	8.09129e-01	-2.12235e+00
[	4.18930e-01	]	-9.27118e-02	8.08371e-01	-2.12275e+00
[	4.19110e-01	]	-9.11510e-02	8.07566e-01	-2.12312e+00
[	4.19280e-01	]	-8.94904e-02	8.06707e-01	-2.12345e+00
[	4.19450e-01	]	-8.77200e-02	8.05791e-01	-2.12375e+00
[	4.19610e-01	]	-8.58289e-02	8.04810e-01	-2.12401e+00
[	4.19770e-01	]	-8.38058e-02	8.03759e-01	-2.12422e+00
[	4.19910e-01	]	-8.16392e-02	8.02632e-01	-2.12438e+00
[	4.20040e-01	]	-7.93167e-02	8.01421e-01	-2.12448e+00
[	4.20170e-01	]	-7.68259e-02	8.00119e-01	-2.12451e+00
[	4.20280e-01	]	-7.41538e-02	7.98719e-01	-2.12445e+00
[	4.20370e-01	]	-7.12877e-02	7.97213e-01	-2.12431e+00
[	4.20450e-01	]	-6.82143e-02	7.95595e-01	-2.12407e+00
[	4.20510e-01	]	-6.49209e-02	7.93855e-01	-2.12372e+00
[	4.20550e-01	]	-6.13950e-02	7.91987e-01	-2.12323e+00
[	4.20570e-01	]	-5.76247e-02	7.89983e-01	-2.12261e+00
[	4.20560e-01	]	-5.35993e-02	7.87837e-01	-2.12181e+00
[	4.20520e-01	]	-4.93092e-02	7.85540e-01	-2.12084e+00
[	4.20450e-01	]	-4.47473e-02	7.83089e-01	-2.11967e+00
[	4.20340e-01	]	-3.99086e-02	7.80479e-01	-2.11826e+00
[	4.20190e-01	]	-3.47922e-02	7.77707e-01	-2.11660e+00
[	4.19990e-01	]	-2.94018e-02	7.74774e-01	-2.11467e+00
[	4.19730e-01	]	-2.37473e-02	7.71683e-01	-2.11241e+00
[	4.19400e-01	]	-1.78471e-02	7.68442e-01	-2.10982e+00
[	4.18990e-01	]	-1.17302e-02	7.65066e-01	-2.10684e+00
[	4.18490e-01	]	-5.43993e-03	7.61577e-01	-2.10343e+00
[	4.17870e-01	]	9.61555e-04	7.58007e-01	-2.09957e+00
[	4.17120e-01	]	7.38768e-03	7.54406e-01	-2.09519e+00
[	4.16190e-01	]	1.37196e-02	7.50840e-01	-2.09026e+00
[	4.15050e-01	]	1.97964e-02	7.47402e-01	-2.08472e+00
[	4.13650e-01	]	2.54019e-02	7.44215e-01	-2.07853e+00
[	4.11920e-01	]	3.02488e-02	7.41449e-01	-2.07162e+00
[	4.09770e-01	]	3.39588e-02	7.39325e-01	-2.06394e+00
[	4.07100e-01	]	3.60395e-02	7.38132e-01	-2.05544e+00
[	4.03790e-01	]	3.58593e-02	7.38235e-01	-2.04606e+00
[	3.99710e-01	]	3.26261e-02	7.40089e-01	-2.03576e+00
[	3.94730e-01	]	2.53752e-02	7.44231e-01	-2.02448e+00
[	3.88770e-01	]	1.29817e-02	7.51257e-01	-2.01219e+00
[	3.81850e-01	]	-5.78453e-03	7.61768e-01	-1.99887e+00
[	3.74190e-01	]	-3.21415e-02	7.76267e-01	-1.98452e+00
[	3.66290e-01	]	-6.71024e-02	7.95008e-01	-1.96915e+00
[	3.59040e-01	]	-1.11223e-01	8.17833e-01	-1.95282e+00
[	3.53740e-01	]	-1.64339e-01	8.44034e-01	-1.93562e+00
[	3.51920e-01	]	-2.25402e-01	8.72335e-01	-1.91768e+00
[	3.55100e-01	]	-2.92483e-01	9.01043e-01	-1.89916e+00
[	3.64410e-01	]	-3.63023e-01	9.28356e-01	-1.88030e+00
[	3.80260e-01	]	-4.34235e-01	9.52724e-01	-1.86134e+00
[	4.02210e-01	]	-5.03562e-01	9.73128e-01	-1.84258e+00
[	4.29190e-01	]	-5.69025e-01	9.89175e-01	-1.82432e+00
[	4.59780e-01	]	-6.29413e-01	1.00102e+00	-1.80688e+00
[	4.92660e-01	]	-6.84298e-01	1.00917e+00	-1.79056e+00
[	5.26900e-01	]	-7.33952e-01	1.01427e+00	-1.77567e+00
[	5.62200e-01	]	-7.79213e-01	1.01695e+00	-1.76251e+00
[	5.99010e-01	]	-8.21374e-01	1.01767e+00	-1.75136e+00
[	6.38650e-01	]	-8.62125e-01	1.01668e+00	-1.74250e+00
[	6.83490e-01	]	-9.03574e-01	1.01388e+00	-1.73623e+00
[	7.42840e-01	]	-9.52627e-01	1.00815e+00	-1.73289e+00
[	8.06510e-01	]	-1.00000e+00	1.00000e+00	-1.73289e+00
